Phase,Day,Time,Day_Time,Air_June_A,Air_June_B,Air_July,Air_Average,Soil_June_A,Soil_June_B,Soil_July,Soil_Average
Freeze,7,8:02,7.33,0.67,0.56,0.66,0.63,1.21,1.11,1.76,1.36
Freeze,7,8:07,7.34,0.73,0.56,0.35,0.55,1.26,1.07,1.44,1.26
Freeze,7,8:12,7.34,0.84,0.67,0.5,0.67,1.31,1.11,1.39,1.27
Freeze,7,8:17,7.35,1.06,0.89,0.77,0.91,1.43,1.22,1.42,1.36
Freeze,7,8:22,7.35,0.45,1.11,1.08,0.88,1.03,1.25,1.5,1.26
Freeze,7,8:27,7.35,0.07,0.23,0.94,0.41,0.75,0.73,1.36,0.95
Freeze,7,8:32,7.36,0.18,0.12,0.15,0.15,0.79,0.55,0.94,0.76
Freeze,7,8:37,7.36,0.34,0.23,0.21,0.26,0.83,0.59,0.85,0.76
Freeze,7,8:42,7.36,0.51,0.34,0.45,0.44,0.95,0.72,0.95,0.87
Freeze,7,8:47,7.37,0.67,0.56,0.74,0.66,1.05,0.85,1.06,0.98
Freeze,7,8:52,7.37,0.89,0.78,1,0.89,1.06,1.01,1.18,1.08
Freeze,7,8:57,7.37,0.01,0.78,0.24,0.34,0.63,0.86,0.77,0.76
Freeze,7,9:02,7.38,0.12,0.01,-0.16,-0.01,0.69,0.43,0.49,0.54
Freeze,7,9:07,7.38,0.34,-0.55,0.05,-0.05,0.66,-0.07,0.67,0.42
Freeze,7,9:12,7.38,-0.83,-1,-0.35,-0.73,-0.07,-0.38,0.57,0.04
Freeze,7,9:17,7.39,-1.11,-0.89,-1.6,-1.2,-0.35,-0.39,-0.17,-0.3
Freeze,7,9:22,7.39,-1,-0.77,-1.53,-1.1,-0.33,-0.47,-0.37,-0.39
Freeze,7,9:27,7.39,-1.17,-1.57,-1.15,-1.3,-0.62,-0.84,-0.34,-0.6
Freeze,7,9:32,7.4,-1.8,-1.46,-1.65,-1.63,-0.89,-0.79,-0.67,-0.78
Freeze,7,9:37,7.4,-1.57,-1.23,-2.15,-1.65,-0.66,-0.63,-1,-0.76
Freeze,7,9:42,7.4,-1.34,-0.89,-1.86,-1.36,-0.45,-0.53,-0.87,-0.62
Freeze,7,9:47,7.41,-1.06,-1.57,-1.42,-1.35,-0.41,-0.89,-0.68,-0.66
Freeze,7,9:52,7.41,-1.86,-1.57,-1.33,-1.59,-0.77,-0.74,-0.69,-0.74
Freeze,7,9:57,7.41,-1.8,-1.23,-2.23,-1.75,-0.75,-0.47,-1.07,-0.76
Freeze,7,10:02,7.42,-1.4,-0.77,-2.05,-1.41,-0.33,-0.09,-1.03,-0.49
Freeze,7,10:07,7.42,-1.34,-1.46,-1.6,-1.47,-0.29,-0.33,-0.78,-0.47
Freeze,7,10:12,7.43,-1.57,-1.46,-1.52,-1.51,-0.41,-0.3,-0.32,-0.34
Freeze,7,10:17,7.43,-1.28,-1.11,-2.15,-1.52,-0.26,-0.13,-0.42,-0.27
Freeze,7,10:22,7.43,-0.94,-0.77,-1.82,-1.18,-0.09,-0.05,-0.29,-0.14
Freeze,7,10:27,7.44,-0.77,-1.34,-1.32,-1.14,-0.11,-0.33,-0.12,-0.19
Freeze,7,10:32,7.44,-1.4,-1.23,-1.3,-1.31,-0.33,-0.31,-0.13,-0.26
Freeze,7,10:37,7.44,-1.28,-0.89,-2.15,-1.44,-0.27,-0.15,-0.35,-0.26
Freeze,7,10:42,7.45,-0.94,-0.55,-1.85,-1.11,-0.11,-0.02,-0.29,-0.14
Freeze,7,10:47,7.45,-0.72,-1.11,-1.36,-1.06,-0.03,-0.29,-0.13,-0.15
Freeze,7,10:52,7.45,-1,-1.11,-1.09,-1.07,-0.11,-0.29,-0.08,-0.16
Freeze,7,10:57,7.46,-0.55,-0.77,-2.1,-1.14,0.05,-0.03,-0.32,-0.1
Freeze,7,11:02,7.46,-1.29,-0.89,-1.22,-1.13,-0.2,-0.13,-0.1,-0.14
Freeze,7,11:07,7.46,-1.46,-1.23,-1.53,-1.41,-0.43,-0.4,-0.22,-0.35
Freeze,7,11:12,7.47,-2.03,-1.91,-1.85,-1.93,-0.67,-0.67,-0.46,-0.6
Freeze,7,11:17,7.47,-1.8,-1.68,-2.6,-2.03,-0.57,-0.63,-0.81,-0.67
Freeze,7,11:22,7.47,-1.97,-1.57,-2.32,-1.95,-0.72,-0.72,-0.77,-0.73
Freeze,7,11:27,7.48,-2.2,-2.15,-2.15,-2.17,-0.78,-0.87,-0.68,-0.78
Freeze,7,11:32,7.48,-1.8,-1.91,-2.79,-2.17,-0.64,-0.75,-0.93,-0.77
Freeze,7,11:37,7.48,-1.86,-1.57,-2.51,-1.98,-0.72,-0.67,-0.85,-0.75
Freeze,7,11:42,7.49,-2.2,-2.15,-2.1,-2.15,-0.8,-0.87,-0.7,-0.79
Freeze,7,11:47,7.49,-1.91,-2.03,-2.68,-2.21,-0.67,-0.8,-0.89,-0.79
Freeze,7,11:52,7.49,-1.74,-1.57,-2.68,-2,-0.68,-0.67,-0.94,-0.76
Freeze,7,11:57,7.5,-2.26,-2.03,-2.3,-2.2,-0.86,-0.86,-0.79,-0.83
Freeze,7,12:02,7.5,-1.86,-1.91,-2.32,-2.03,-0.75,-0.81,-0.78,-0.78
Freeze,7,12:07,7.5,-2.2,-1.57,-2.81,-2.2,-0.79,-0.75,-0.99,-0.84
Freeze,7,12:12,7.51,-2.38,-2.15,-2.3,-2.27,-0.82,-0.84,-0.82,-0.83
Freeze,7,12:17,7.51,-1.97,-1.91,-2.36,-2.08,-0.66,-0.78,-0.78,-0.74
Freeze,7,12:22,7.52,-1.97,-1.57,-2.79,-2.11,-0.73,-0.66,-0.97,-0.79
Freeze,7,12:27,7.52,-2.44,-2.15,-2.51,-2.37,-0.83,-0.89,-0.85,-0.85
Freeze,7,12:32,7.52,-2.09,-2.15,-2.13,-2.12,-0.7,-0.85,-0.69,-0.75
Freeze,7,12:37,7.53,-1.86,-1.8,-2.66,-2.11,-0.68,-0.7,-0.88,-0.75
Freeze,7,12:42,7.53,-2.5,-1.68,-2.73,-2.3,-0.85,-0.79,-0.91,-0.85
Freeze,7,12:47,7.53,-2.26,-2.26,-2.34,-2.29,-0.78,-0.93,-0.79,-0.83
Freeze,7,12:52,7.54,-1.86,-2.03,-2.21,-2.03,-0.64,-0.81,-0.74,-0.73
Freeze,7,12:57,7.54,-1.92,-1.57,-2.79,-2.1,-0.68,-0.67,-0.97,-0.77
Freeze,7,13:02,7.54,-2.27,-2.84,-2.6,-2.57,-0.73,-0.69,-0.91,-0.78
Freeze,7,13:07,7.55,-3.26,-3.2,-2.17,-2.88,-1.09,-0.79,-0.77,-0.88
Freeze,7,13:12,7.55,-4.96,-6.12,-2.41,-4.5,-1.69,-1.27,-0.83,-1.27
Freeze,7,13:17,7.55,-4.77,-5.87,-2.6,-4.41,-1.76,-1.35,-1.01,-1.38
Freeze,7,13:22,7.56,-4.16,-5.13,-3.5,-4.26,-1.73,-1.34,-1.41,-1.49
Freeze,7,13:27,7.56,-5.4,-6.63,-3.8,-5.27,-2.11,-1.63,-1.6,-1.78
Freeze,7,13:32,7.56,-4.96,-6.12,-3.48,-4.85,-2.04,-1.59,-1.47,-1.7
Freeze,7,13:37,7.57,-4.22,-5.13,-3.74,-4.36,-1.91,-1.48,-1.56,-1.65
Freeze,7,13:42,7.57,-5.33,-6.5,-4.16,-5.33,-2.27,-1.75,-1.84,-1.95
Freeze,7,13:47,7.57,-5.14,-6.37,-3.91,-5.14,-2.32,-1.79,-1.72,-1.94
Freeze,7,13:52,7.58,-4.47,-5.5,-3.58,-4.52,-2.12,-1.67,-1.58,-1.79
Freeze,7,13:57,7.58,-5.08,-5.5,-4.23,-4.93,-2.4,-1.81,-1.91,-2.04
Freeze,7,14:02,7.58,-5.45,-6.37,-4.34,-5.39,-2.61,-2.07,-2.01,-2.23
Freeze,7,14:07,7.59,-4.34,-5.37,-3.99,-4.57,-2.31,-1.97,-1.86,-2.05
Freeze,7,14:12,7.59,-5.7,-6,-3.93,-5.21,-2.67,-2.36,-1.87,-2.3
Freeze,7,14:17,7.6,-5.51,-6.63,-4.49,-5.54,-2.75,-2.67,-2.2,-2.54
Freeze,7,14:22,7.6,-4.89,-5.87,-4.31,-5.02,-2.63,-2.6,-2.17,-2.47
Freeze,7,14:27,7.6,-5.01,-5,-3.99,-4.67,-2.85,-2.6,-2.03,-2.49
Freeze,7,14:32,7.61,-5.94,-6.63,-4.29,-5.62,-3.24,-3.06,-2.24,-2.85
Freeze,7,14:37,7.61,-5.38,-6.37,-4.66,-5.47,-3.26,-3.32,-2.57,-3.05
Freeze,7,14:42,7.61,-4.7,-5.62,-4.49,-4.94,-3.18,-3.36,-2.61,-3.05
Freeze,7,14:47,7.62,-5.81,-5.13,-4.12,-5.02,-3.64,-3.59,-2.58,-3.27
Freeze,7,14:52,7.62,-5.88,-6.75,-4.61,-5.75,-3.89,-4.1,-2.98,-3.66
Freeze,7,14:57,7.62,-5.31,-6.12,-4.96,-5.46,-3.85,-4.13,-3.43,-3.8
Freeze,7,15:02,7.63,-4.7,-4.51,-4.72,-4.64,-3.8,-4.1,-3.59,-3.83
Freeze,7,15:07,7.63,-6.18,-5.62,-4.25,-5.35,-4.12,-4.48,-3.51,-4.04
Freeze,7,15:12,7.63,-6.18,-7.79,-4.16,-6.04,-4.35,-5.29,-3.94,-4.53
Freeze,7,15:17,7.64,-8.51,-8.31,-5.37,-7.4,-5.15,-5.73,-5.22,-5.37
Freeze,7,15:22,7.64,-8.18,-7.53,-6.18,-7.3,-5.53,-5.79,-5.91,-5.75
Freeze,7,15:27,7.64,-7.4,-8.31,-6.18,-7.3,-5.68,-6.32,-5.97,-5.99
Freeze,7,15:32,7.65,-8.98,-8.71,-6.52,-8.07,-6.23,-6.67,-6.46,-6.45
Freeze,7,15:37,7.65,-8.65,-7.92,-7.21,-7.92,-6.51,-6.64,-6.96,-6.7
Freeze,7,15:42,7.65,-7.79,-7.27,-7.12,-7.39,-6.52,-6.71,-6.87,-6.7
Freeze,7,15:47,7.66,-7.79,-8.98,-6.87,-7.88,-6.67,-7.19,-6.78,-6.88
Freeze,7,15:52,7.66,-9.12,-8.58,-7.6,-8.43,-7.09,-7.27,-7.39,-7.25
Freeze,7,15:57,7.66,-8.45,-7.79,-7.85,-8.03,-7.18,-7.13,-7.5,-7.27
Freeze,7,16:02,7.67,-7.66,-7.01,-7.55,-7.41,-7.04,-6.95,-7.25,-7.08
Freeze,7,16:07,7.67,-8.31,-8.71,-7.34,-8.12,-7.17,-7.33,-7.24,-7.25
Freeze,7,16:12,7.68,-8.25,-8.45,-7.9,-8.2,-7.05,-7.39,-7.4,-7.28
Freeze,7,16:17,7.68,-7.53,-7.66,-7.6,-7.59,-6.99,-7.23,-7.17,-7.13
Freeze,7,16:22,7.68,-8.65,-7.66,-7.51,-7.94,-7.32,-7.38,-7.29,-7.33
Freeze,7,16:27,7.69,-8.91,-8.85,-8.2,-8.65,-7.56,-7.66,-7.81,-7.68
Freeze,7,16:32,7.69,-8.18,-8.31,-8.15,-8.22,-7.49,-7.62,-7.69,-7.6
Freeze,7,16:37,7.69,-7.4,-7.53,-7.72,-7.55,-7.33,-7.41,-7.36,-7.37
Freeze,7,16:42,7.7,-8.85,-8.05,-7.9,-8.26,-7.6,-7.59,-7.65,-7.61
Freeze,7,16:47,7.7,-8.91,-8.98,-8.37,-8.75,-7.76,-7.83,-7.97,-7.85
Freeze,7,16:52,7.7,-8.18,-8.31,-8.11,-8.2,-7.62,-7.73,-7.68,-7.68
Freeze,7,16:57,7.71,-7.33,-7.53,-7.68,-7.51,-7.45,-7.51,-7.37,-7.44
Freeze,7,17:02,7.71,-8.98,-7.14,-8.2,-8.11,-7.76,-7.11,-7.85,-7.58
Freeze,7,17:07,7.71,-8.85,-6.37,-8.45,-7.89,-7.26,-6.57,-7.98,-7.27
Reacclimate,7,17:12,7.72,,,0.9,0.9,,,,
Reacclimate,7,17:17,7.72,,,1.97,1.97,,,,
Reacclimate,7,17:22,7.72,,,1.74,1.74,,,,
Reacclimate,7,17:27,7.73,,,1.58,1.58,,,,
Reacclimate,7,17:32,7.73,,,1.47,1.47,,,,
Reacclimate,7,17:37,7.73,,,1.43,1.43,,,,
Reacclimate,7,17:42,7.74,,,1.43,1.43,,,,
Reacclimate,7,17:47,7.74,,,1.47,1.47,,,,
Reacclimate,7,17:52,7.74,,,1.5,1.5,,,,
Reacclimate,7,17:57,7.75,,,1.53,1.53,,,,
Reacclimate,7,18:02,7.75,,,1.56,1.56,,,,
Reacclimate,7,18:07,7.75,,,1.58,1.58,,,,
Reacclimate,7,18:12,7.76,,,1.64,1.64,,,,
Reacclimate,7,18:17,7.76,,,1.63,1.63,,,,
Reacclimate,7,18:22,7.77,,,1.6,1.6,,,,
Reacclimate,7,18:27,7.77,,,1.64,1.64,,,,
Reacclimate,7,18:32,7.77,,,1.64,1.64,,,,
Reacclimate,7,18:37,7.78,,,1.6,1.6,,,,
Reacclimate,7,18:42,7.78,,,1.64,1.64,,,,
Reacclimate,7,18:47,7.78,,,1.66,1.66,,,,
Reacclimate,7,18:52,7.79,,,1.67,1.67,,,,
Reacclimate,7,18:57,7.79,,,1.66,1.66,,,,
Reacclimate,7,19:02,7.79,,,1.73,1.73,,,,
Reacclimate,7,19:07,7.8,,,1.73,1.73,,,,
Reacclimate,7,19:12,7.8,,,1.68,1.68,,,,
Reacclimate,7,19:17,7.8,,,1.7,1.7,,,,
Reacclimate,7,19:22,7.81,,,1.71,1.71,,,,
Reacclimate,7,19:27,7.81,,,1.7,1.7,,,,
Reacclimate,7,19:32,7.81,,,1.7,1.7,,,,
Reacclimate,7,19:37,7.82,,,1.71,1.71,,,,
Reacclimate,7,19:42,7.82,,,1.71,1.71,,,,
Reacclimate,7,19:47,7.82,,,1.71,1.71,,,,
Reacclimate,7,19:52,7.83,,,1.71,1.71,,,,
Reacclimate,7,19:57,7.83,,,1.76,1.76,,,,
Reacclimate,7,20:02,7.83,,,1.73,1.73,,,,
Reacclimate,7,20:07,7.84,,,1.73,1.73,,,,
Reacclimate,7,20:12,7.84,,,1.77,1.77,,,,
Reacclimate,7,20:17,7.85,,,1.73,1.73,,,,
Reacclimate,7,20:22,7.85,,,1.71,1.71,,,,
Reacclimate,7,20:27,7.85,,,1.78,1.78,,,,
Reacclimate,7,20:32,7.86,,,1.73,1.73,,,,
Reacclimate,7,20:37,7.86,,,1.78,1.78,,,,
Reacclimate,7,20:42,7.86,,,1.73,1.73,,,,
Reacclimate,7,20:47,7.87,,,1.76,1.76,,,,
Reacclimate,7,20:52,7.87,,,1.78,1.78,,,,
Reacclimate,7,20:57,7.87,,,1.74,1.74,,,,
Reacclimate,7,21:02,7.88,,,1.74,1.74,,,,
Reacclimate,7,21:07,7.88,,,1.77,1.77,,,,
Reacclimate,7,21:12,7.88,,,1.74,1.74,,,,
Reacclimate,7,21:17,7.89,,,1.74,1.74,,,,
Reacclimate,7,21:22,7.89,,,1.77,1.77,,,,
Reacclimate,7,21:27,7.89,,,1.74,1.74,,,,
Reacclimate,7,21:32,7.9,,,1.76,1.76,,,,
Reacclimate,7,21:37,7.9,,,1.77,1.77,,,,
Reacclimate,7,21:42,7.9,,,1.73,1.73,,,,
Reacclimate,7,21:47,7.91,,,1.78,1.78,,,,
Reacclimate,7,21:52,7.91,,,1.73,1.73,,,,
Reacclimate,7,21:57,7.91,,,1.73,1.73,,,,
Reacclimate,7,22:02,7.92,,,1.8,1.8,,,,
Reacclimate,7,22:07,7.92,,,1.74,1.74,,,,
Reacclimate,7,22:12,7.93,,,1.73,1.73,,,,
Reacclimate,7,22:17,7.93,,,1.77,1.77,,,,
Reacclimate,7,22:22,7.93,,,1.74,1.74,,,,
Reacclimate,7,22:27,7.94,,,1.76,1.76,,,,
Reacclimate,7,22:32,7.94,,,1.77,1.77,,,,
Reacclimate,7,22:37,7.94,,,1.76,1.76,,,,
Reacclimate,7,22:42,7.95,,,1.71,1.71,,,,
Reacclimate,7,22:47,7.95,,,1.78,1.78,,,,
Reacclimate,7,22:52,7.95,,,1.76,1.76,,,,
Reacclimate,7,22:57,7.96,,,1.74,1.74,,,,
Reacclimate,7,23:02,7.96,,,1.78,1.78,,,,
Reacclimate,7,23:07,7.96,,,1.77,1.77,,,,
Reacclimate,7,23:12,7.97,,,1.76,1.76,,,,
Reacclimate,7,23:17,7.97,,,1.78,1.78,,,,
Reacclimate,7,23:22,7.97,,,1.77,1.77,,,,
Reacclimate,7,23:27,7.98,,,1.76,1.76,,,,
Reacclimate,7,23:32,7.98,,,1.77,1.77,,,,
Reacclimate,7,23:37,7.98,,,1.77,1.77,,,,
Reacclimate,7,23:42,7.99,,,1.77,1.77,,,,
Reacclimate,7,23:47,7.99,,,1.78,1.78,,,,
Reacclimate,7,23:52,7.99,,,1.76,1.76,,,,
Reacclimate,7,23:57,8,,,1.76,1.76,,,,
Reacclimate,8,0:02,8,,,1.78,1.78,,,,
Reacclimate,8,0:07,8,,,1.77,1.77,,,,
Reacclimate,8,0:12,8.01,,,1.74,1.74,,,,
Reacclimate,8,0:17,8.01,,,1.83,1.83,,,,
Reacclimate,8,0:22,8.02,,,1.77,1.77,,,,
Reacclimate,8,0:27,8.02,,,1.78,1.78,,,,
Reacclimate,8,0:32,8.02,,,1.78,1.78,,,,
Reacclimate,8,0:37,8.03,,,1.76,1.76,,,,
Reacclimate,8,0:42,8.03,,,1.78,1.78,,,,
Reacclimate,8,0:47,8.03,,,1.8,1.8,,,,
Reacclimate,8,0:52,8.04,,,1.77,1.77,,,,
Reacclimate,8,0:57,8.04,,,1.74,1.74,,,,
Reacclimate,8,1:02,8.04,,,1.83,1.83,,,,
Reacclimate,8,1:07,8.05,,,1.78,1.78,,,,
Reacclimate,8,1:12,8.05,,,1.76,1.76,,,,
Reacclimate,8,1:17,8.05,,,1.83,1.83,,,,
Reacclimate,8,1:22,8.06,,,1.8,1.8,,,,
Reacclimate,8,1:27,8.06,,,1.77,1.77,,,,
Reacclimate,8,1:32,8.06,,,1.83,1.83,,,,
Reacclimate,8,1:37,8.07,,,1.76,1.76,,,,
Reacclimate,8,1:42,8.07,,,1.77,1.77,,,,
Reacclimate,8,1:47,8.07,,,1.84,1.84,,,,
Reacclimate,8,1:52,8.08,,,1.8,1.8,,,,
Reacclimate,8,1:57,8.08,,,1.77,1.77,,,,
Reacclimate,8,2:02,8.08,,,1.81,1.81,,,,
Reacclimate,8,2:07,8.09,,,1.77,1.77,,,,
Reacclimate,8,2:12,8.09,,,1.78,1.78,,,,
Reacclimate,8,2:17,8.1,,,1.83,1.83,,,,
Reacclimate,8,2:22,8.1,,,1.81,1.81,,,,
Reacclimate,8,2:27,8.1,,,1.78,1.78,,,,
Reacclimate,8,2:32,8.11,,,1.83,1.83,,,,
Reacclimate,8,2:37,8.11,,,1.83,1.83,,,,
Reacclimate,8,2:42,8.11,,,1.8,1.8,,,,
Reacclimate,8,2:47,8.12,,,1.83,1.83,,,,
Reacclimate,8,2:52,8.12,,,1.8,1.8,,,,
Reacclimate,8,2:57,8.12,,,1.8,1.8,,,,
Reacclimate,8,3:02,8.13,,,1.81,1.81,,,,
Reacclimate,8,3:07,8.13,,,1.83,1.83,,,,
Reacclimate,8,3:12,8.13,,,1.83,1.83,,,,
Reacclimate,8,3:17,8.14,,,1.8,1.8,,,,
Reacclimate,8,3:22,8.14,,,1.84,1.84,,,,
Reacclimate,8,3:27,8.14,,,1.8,1.8,,,,
Reacclimate,8,3:32,8.15,,,1.78,1.78,,,,
Reacclimate,8,3:37,8.15,,,1.81,1.81,,,,
Reacclimate,8,3:42,8.15,,,1.84,1.84,,,,
Reacclimate,8,3:47,8.16,,,1.78,1.78,,,,
Reacclimate,8,3:52,8.16,,,1.86,1.86,,,,
Reacclimate,8,3:57,8.16,,,1.84,1.84,,,,
Reacclimate,8,4:02,8.17,,,1.81,1.81,,,,
Reacclimate,8,4:07,8.17,,,1.84,1.84,,,,
Reacclimate,8,4:12,8.18,,,1.86,1.86,,,,
Reacclimate,8,4:17,8.18,,,1.84,1.84,,,,
Reacclimate,8,4:22,8.18,,,1.86,1.86,,,,
Reacclimate,8,4:27,8.19,,,1.86,1.86,,,,
Reacclimate,8,4:32,8.19,,,1.84,1.84,,,,
Reacclimate,8,4:37,8.19,,,1.84,1.84,,,,
Reacclimate,8,4:42,8.2,,,1.88,1.88,,,,
Reacclimate,8,4:47,8.2,,,1.84,1.84,,,,
Reacclimate,8,4:52,8.2,,,1.86,1.86,,,,
Reacclimate,8,4:57,8.21,,,1.88,1.88,,,,
Reacclimate,8,5:02,8.21,,,1.84,1.84,,,,
Reacclimate,8,5:07,8.21,,,1.84,1.84,,,,
Reacclimate,8,5:12,8.22,,,1.88,1.88,,,,
Reacclimate,8,5:17,8.22,,,2,2,,,,
Reacclimate,8,5:22,8.22,,,2.11,2.11,,,,
Reacclimate,8,5:27,8.23,,,2.24,2.24,,,,
Reacclimate,8,5:32,8.23,,,2.29,2.29,,,,
Reacclimate,8,5:37,8.23,,,2.29,2.29,,,,
Reacclimate,8,5:42,8.24,,,2.36,2.36,,,,
Reacclimate,8,5:47,8.24,,,2.37,2.37,,,,
Reacclimate,8,5:52,8.24,,,2.33,2.33,,,,
Reacclimate,8,5:57,8.25,,,2.39,2.39,,,,
Reacclimate,8,6:02,8.25,,,2.36,2.36,,,,
Reacclimate,8,6:07,8.25,,,2.34,2.34,,,,
Reacclimate,8,6:12,8.26,,,2.39,2.39,,,,
Reacclimate,8,6:17,8.26,,,2.41,2.41,,,,
Reacclimate,8,6:22,8.27,,,2.4,2.4,,,,
Reacclimate,8,6:27,8.27,,,2.47,2.47,,,,
Reacclimate,8,6:32,8.27,,,2.46,2.46,,,,
Reacclimate,8,6:37,8.28,,,2.46,2.46,,,,
Reacclimate,8,6:42,8.28,,,2.46,2.46,,,,
Reacclimate,8,6:47,8.28,,,2.51,2.51,,,,
Reacclimate,8,6:52,8.29,,,2.47,2.47,,,,
Reacclimate,8,6:57,8.29,,,2.49,2.49,,,,
Reacclimate,8,7:02,8.29,,,2.5,2.5,,,,
Reacclimate,8,7:07,8.3,,,2.5,2.5,,,,
Reacclimate,8,7:12,8.3,,,2.5,2.5,,,,
Reacclimate,8,7:17,8.3,,,2.51,2.51,,,,
Reacclimate,8,7:22,8.31,,,2.5,2.5,,,,
Reacclimate,8,7:27,8.31,,,2.47,2.47,,,,
Reacclimate,8,7:32,8.31,,,2.51,2.51,,,,
Reacclimate,8,7:37,8.32,,,2.51,2.51,,,,
Reacclimate,8,7:42,8.32,,,2.53,2.53,,,,
Reacclimate,8,7:47,8.32,,,2.53,2.53,,,,
Reacclimate,8,7:52,8.33,3.73,,2.51,3.12,,,,
Reacclimate,8,7:57,8.33,3.15,,2.51,2.83,,,,
Reacclimate,8,8:02,8.33,3,,2.51,2.76,,,,
Reacclimate,8,8:07,8.34,2.84,,2.51,2.68,,,,
Reacclimate,8,8:12,8.34,2.73,,2.5,2.61,,,,
Reacclimate,8,8:17,8.35,2.68,,2.51,2.6,,,,
Reacclimate,8,8:22,8.35,2.68,,2.5,2.59,,,,
Reacclimate,8,8:27,8.35,2.68,,2.53,2.6,,,,
Reacclimate,8,8:32,8.36,2.73,,2.54,2.64,,,,
Reacclimate,8,8:37,8.36,2.68,,2.53,2.6,,,,
Reacclimate,8,8:42,8.36,2.62,,5.47,4.05,,,,
Reacclimate,8,8:47,8.37,2.68,,11.17,6.92,,,,
Reacclimate,8,8:52,8.37,2.62,,14.37,8.5,,,,
Reacclimate,8,8:57,8.37,2.62,,16.13,9.38,,,,
Reacclimate,8,9:02,8.38,2.73,,16.91,9.82,,,,
Reacclimate,8,9:07,8.38,2.68,,17.4,10.04,,,,
Reacclimate,8,9:12,8.38,2.68,,18.59,10.63,,,,
Reacclimate,8,9:17,8.39,2.68,,19.69,11.18,,,,
Reacclimate,8,9:22,8.39,2.68,,20.25,11.46,,,,
Reacclimate,8,9:27,8.39,2.73,,20.76,11.75,,,,
Reacclimate,8,9:32,8.4,2.68,,20.68,11.68,,,,
Reacclimate,8,9:37,8.4,2.68,,20.35,11.51,,,,
Reacclimate,8,9:42,8.4,2.73,,20.32,11.52,,,,
Reacclimate,8,9:47,8.41,2.68,,20.27,11.48,,,,
Reacclimate,8,9:52,8.41,2.73,,20.89,11.81,,,,
Reacclimate,8,9:57,8.41,2.73,,21.36,12.05,,,,
Reacclimate,8,10:02,8.42,3.99,,21.63,12.81,,,,
Reacclimate,8,10:07,8.42,4.3,,21.76,13.03,,,,
Reacclimate,8,10:12,8.43,4.3,,21.89,13.09,,,,
Reacclimate,8,10:17,8.43,4.14,,21.92,13.03,,,,
Reacclimate,8,10:22,8.43,4.04,,22.01,13.02,,,,
Reacclimate,8,10:27,8.44,3.78,,22.01,12.89,,,,
Reacclimate,8,10:32,8.44,3.73,,22.03,12.88,,,,
Reacclimate,8,10:37,8.44,3.57,,22.08,12.83,,,,
Reacclimate,8,10:42,8.45,3.42,,22.11,12.76,,,,
Reacclimate,8,10:47,8.45,3.31,,22.12,12.72,,,,
Reacclimate,8,10:52,8.45,3.31,,22.33,12.82,,,,
Reacclimate,8,10:57,8.46,3.21,,22.63,12.92,,,,
Reacclimate,8,11:02,8.46,3.15,,22.73,12.94,,,,
Reacclimate,8,11:07,8.46,3.1,,22.82,12.96,,,,
Reacclimate,8,11:12,8.47,3,,,3,,,,
Reacclimate,8,11:17,8.47,3,,,3,,,,
Reacclimate,8,11:22,8.47,5.21,,,5.21,,,,
Recover,8,11:27,8.48,8.44,,,8.44,,,,
Recover,8,11:32,8.48,10.4,,,10.4,,,,
Recover,8,11:37,8.48,11.89,,,11.89,,,,
Recover,8,11:42,8.49,16.42,,,16.42,,,,
Recover,8,11:47,8.49,18.57,,,18.57,,,,
Recover,8,11:52,8.49,19.71,,,19.71,,,,
Recover,8,11:57,8.5,21.04,,,21.04,,,,
Recover,8,12:02,8.5,20.95,,,20.95,,,,
Recover,8,12:07,8.5,21.43,,,21.43,,,,
Recover,8,12:12,8.51,21.43,,,21.43,,,,
Recover,8,12:17,8.51,21.43,,,21.43,,,,
Recover,8,12:22,8.52,21.81,,,21.81,,,,
Recover,8,12:27,8.52,22.14,,,22.14,,,,
Recover,8,12:32,8.52,22,,,22,,,,
Recover,8,12:37,8.53,21.9,,,21.9,,,,
Recover,8,12:42,8.53,22.24,,,22.24,,,,
Recover,8,12:47,8.53,22.62,,,22.62,,,,
Recover,8,12:52,8.54,22.57,,,22.57,,,,
Recover,8,12:57,8.54,22.48,,,22.48,,,,
Recover,8,13:02,8.54,22.76,,,22.76,,,,
Recover,8,13:07,8.55,23.05,,,23.05,,,,
Recover,8,13:12,8.55,23,,,23,,,,
Recover,8,13:17,8.55,22.86,,,22.86,,,,
Recover,8,13:22,8.56,23.2,,,23.2,,,,
Recover,8,13:27,8.56,23.44,,,23.44,,,,
Recover,8,13:32,8.56,23.34,,,23.34,,,,
Recover,8,13:37,8.57,23.24,,,23.24,,,,
Recover,8,13:42,8.57,23.48,,,23.48,,,,
Recover,8,13:47,8.57,23.77,,,23.77,,,,
Recover,8,13:52,8.58,23.73,,,23.73,,,,
Recover,8,13:57,8.58,23.53,,,23.53,,,,
Recover,8,14:02,8.58,23.73,,,23.73,,,,
Recover,8,14:07,8.59,23.29,,,23.29,,,,
Recover,8,14:12,8.59,22,,,22,,,,
Recover,8,14:17,8.6,21.04,,,21.04,,,,
Recover,8,14:22,8.6,20.57,16.43,,18.5,,,,
Recover,8,14:27,8.6,20.38,17.19,,18.78,,,,
Recover,8,14:32,8.61,20.19,17.95,,19.07,,,,
Recover,8,14:37,8.61,19.76,18.81,,19.28,,,,
